,Nota_media_curso,Nota_media_selec,Val_profe,Val_compañeros,Val_propia,Val_padres,Val_direct,Eval_Alumno
1482,6.57,7.82,8.03,9.2,6.65,9.08,6.01,Buena
1483,6.76,7.6899999999999995,6.27,8.1,7.93,8.98,6.94,Buena
1484,7.04,7.9,8.92,8.51,8.02,6.41,5.0,Muy Buena
1485,4.36,6.03,7.37,7.65,7.87,6.66,6.82,No Muy Mala
1486,9.23,10.81,8.43,9.29,9.5,8.3,4.25,Perfecta
1487,5.66,5.86,8.98,7.26,6.42,7.49,9.02,Buena
1488,8.65,10.13,8.66,9.51,7.07,8.31,4.94,Perfecta
1489,3.4,5.07,7.43,9.97,6.25,9.04,5.32,No Muy Mala
1490,4.54,4.73,6.71,8.89,9.74,7.87,8.15,No Muy Mala
1491,8.5,9.69,8.39,8.22,8.83,5.91,6.75,Muy Buena
1492,5.57,6.61,5.19,9.79,8.42,9.3,5.4,No Muy Buena
1493,3.22,4.57,9.25,7.43,9.41,6.39,8.05,No Muy Mala
1494,4.58,5.97,6.67,9.85,8.64,6.42,8.75,No Muy Buena
1495,5.68,7.18,5.5,7.28,8.89,7.11,9.04,No Muy Buena
1496,7.88,9.49,6.11,9.8,9.78,7.17,8.67,Muy Buena
1497,3.38,4.9,4.23,9.74,6.49,9.2,9.66,Mala
1498,9.62,11.139999999999999,8.56,8.25,6.58,6.88,6.67,Perfecta
1499,7.54,7.84,9.4,8.42,6.76,8.87,6.18,Muy Buena
1500,7.88,8.31,7.64,8.05,9.89,9.28,6.97,Muy Buena
1501,3.91,5.09,4.85,9.48,8.85,6.95,4.29,Mala
1502,8.88,9.680000000000001,9.19,8.27,9.7,9.37,5.67,Perfecta
1503,6.79,7.9,8.31,9.27,9.58,9.0,9.11,Muy Buena
1504,9.37,10.579999999999998,7.99,8.02,7.29,5.82,7.58,Perfecta
1505,8.24,9.530000000000001,5.09,7.7,8.14,7.12,5.78,Buena
1506,6.33,7.92,6.13,8.87,6.86,5.61,6.18,No Muy Buena
1507,9.5,10.05,8.62,8.4,9.88,7.61,7.96,Perfecta
1508,5.99,7.07,3.39,7.66,9.5,7.92,4.8,No Muy Mala
1509,3.9,4.83,7.9,9.32,7.06,6.66,8.73,No Muy Mala
1510,3.95,5.43,9.45,7.84,6.58,7.97,9.38,No Muy Buena
1511,9.39,10.23,4.85,7.11,7.66,5.59,8.04,Muy Buena
1512,6.69,7.82,4.01,9.96,8.42,7.77,8.39,No Muy Buena
1513,5.73,7.12,4.2,8.32,8.16,8.71,9.62,No Muy Buena
1514,4.93,6.3999999999999995,4.59,7.22,7.73,5.74,7.4,No Muy Mala
1515,4.46,5.3,5.72,8.8,9.51,8.99,8.63,No Muy Mala
1516,6.55,7.2299999999999995,7.75,9.38,8.52,7.63,5.88,Buena
1517,3.32,4.97,8.83,7.63,6.91,6.29,8.98,No Muy Mala
1518,7.6,9.17,5.79,8.85,8.73,8.35,6.9,Muy Buena
1519,6.71,8.07,3.86,7.42,9.7,5.69,8.56,No Muy Buena
1520,9.23,10.46,5.6,8.46,7.46,6.43,8.52,Muy Buena
1521,8.84,10.11,6.67,7.61,8.31,9.48,4.85,Muy Buena
1522,7.61,7.79,7.82,7.41,9.17,6.4,6.7,Muy Buena
1523,7.72,7.93,5.86,8.3,9.12,8.39,5.83,Buena
1524,3.3,3.4899999999999998,9.0,9.92,6.94,6.59,9.04,No Muy Mala
1525,8.35,9.629999999999999,4.28,7.76,7.37,7.86,4.74,Buena
1526,7.61,8.08,6.07,9.32,9.85,7.01,8.75,Muy Buena
1527,4.91,6.51,8.63,8.68,8.13,8.28,5.27,No Muy Buena
1528,7.11,7.65,4.26,7.95,7.41,7.05,5.35,No Muy Buena
1529,8.67,9.28,6.65,9.31,7.3,8.14,5.1,Muy Buena
1530,5.97,7.55,8.48,9.35,6.82,5.91,9.6,Buena
1531,4.17,4.9399999999999995,5.77,9.56,7.13,6.39,8.45,No Muy Mala
1532,8.63,8.760000000000002,8.39,8.85,9.37,6.53,8.08,Perfecta
1533,3.16,4.21,7.51,9.18,9.19,8.7,8.7,No Muy Mala
1534,3.75,4.62,3.46,7.23,9.73,6.62,8.12,Mala
1535,9.66,10.22,5.79,7.62,9.16,7.2,8.36,Muy Buena
1536,9.95,10.979999999999999,9.35,8.97,6.54,7.77,6.3,Perfecta
1537,7.14,7.33,4.42,9.15,8.96,6.5,8.97,Buena
1538,5.53,6.15,7.99,9.4,8.09,9.02,7.37,Buena
1539,7.01,7.2,9.45,8.08,7.94,6.91,7.9,Muy Buena
1540,9.56,10.51,3.55,8.03,9.9,7.56,6.59,Muy Buena
1541,6.53,7.300000000000001,3.89,8.78,6.59,6.02,9.47,No Muy Buena
1542,3.46,3.76,5.48,7.57,8.09,5.53,9.31,Mala
1543,3.87,3.94,3.89,7.75,9.48,7.97,5.61,Mala
1544,3.43,4.23,8.64,9.92,6.57,7.12,8.23,No Muy Mala
1545,7.77,8.85,5.71,7.68,8.92,6.83,7.93,Buena
1546,5.42,6.23,4.31,8.61,9.79,7.76,7.17,No Muy Mala
1547,4.15,4.45,5.4,7.89,7.26,5.96,6.28,Mala
1548,5.36,5.640000000000001,5.36,7.16,7.09,8.79,7.99,No Muy Mala
1549,4.72,5.449999999999999,5.48,7.64,9.72,6.41,5.72,No Muy Mala
1550,4.23,4.4,6.23,9.63,9.74,9.68,9.11,No Muy Mala
1551,6.92,7.8,6.19,9.85,8.04,6.8,4.78,Buena
1552,8.07,9.11,4.16,8.05,8.45,9.17,4.36,Buena
1553,4.66,5.68,5.2,8.26,6.78,6.73,6.55,No Muy Mala
1554,4.8,4.91,5.98,7.11,7.78,9.39,4.85,No Muy Mala
1555,7.33,7.41,3.52,8.6,9.43,8.67,6.41,No Muy Buena
1556,9.14,9.66,3.44,7.2,7.14,8.68,8.02,Buena
1557,4.8,5.76,4.33,9.14,8.29,5.82,6.8,No Muy Mala
1558,4.0,5.29,7.37,7.64,8.94,8.49,6.36,No Muy Mala
1559,8.01,8.37,7.05,9.79,6.94,7.64,7.09,Muy Buena
1560,5.23,6.08,5.84,9.31,7.66,5.64,8.17,No Muy Buena
1561,8.19,8.559999999999999,8.87,8.57,6.31,8.95,5.47,Muy Buena
1562,6.02,6.989999999999999,9.04,9.75,9.96,7.03,4.49,Buena
1563,9.56,11.17,4.39,7.84,8.26,9.49,7.01,Muy Buena
1564,8.37,9.729999999999999,5.81,7.21,9.54,8.49,8.96,Muy Buena
1565,6.12,6.24,7.19,9.55,7.44,7.02,5.75,Buena
1566,4.94,5.69,8.79,7.51,7.73,8.63,9.29,Buena
1567,9.85,11.0,5.67,8.26,7.77,7.4,7.27,Muy Buena
1568,9.36,10.84,7.97,9.9,9.38,7.63,8.07,Perfecta
1569,8.69,9.41,8.12,8.23,6.51,9.18,8.62,Perfecta
1570,8.69,9.129999999999999,4.37,8.03,7.18,5.7,6.36,Buena
1571,8.57,10.05,5.36,9.85,7.96,7.61,5.92,Muy Buena
1572,9.15,10.25,8.35,8.55,8.54,6.69,4.45,Perfecta
1573,6.49,7.640000000000001,6.22,9.6,7.81,8.91,7.68,Buena
1574,7.6,7.68,7.56,8.72,9.58,9.64,4.91,Muy Buena
1575,4.26,5.0,6.79,9.06,7.08,8.93,7.15,No Muy Mala
1576,5.4,5.92,8.85,9.07,7.82,6.93,6.32,Buena
1577,6.3,6.33,7.95,9.69,9.45,7.36,6.09,Buena
1578,7.08,7.5600000000000005,5.04,9.22,8.14,7.37,5.72,Buena
1579,6.98,7.15,6.81,8.35,8.38,5.98,5.61,Buena
1580,7.88,9.2,7.44,8.19,9.37,8.69,6.46,Muy Buena
1581,9.61,9.719999999999999,7.1,8.61,7.27,8.74,7.29,Perfecta
1582,6.38,7.609999999999999,4.64,9.3,7.52,9.47,8.44,No Muy Buena
1583,3.96,5.08,9.06,7.87,6.61,6.32,9.6,No Muy Buena
1584,6.88,8.5,7.6,9.81,9.82,6.33,6.89,Muy Buena
1585,6.34,6.87,4.82,7.12,6.49,6.66,6.12,No Muy Mala
1586,3.92,4.96,9.03,9.27,7.6,8.26,5.79,No Muy Buena
1587,7.42,8.05,4.65,8.52,7.52,6.78,6.77,Buena
1588,6.46,7.51,7.96,8.93,6.81,7.92,4.23,Buena
1589,4.7,5.96,4.34,7.95,8.65,8.29,5.23,Mala
1590,6.28,6.29,6.14,8.42,9.16,9.38,9.2,Buena
1591,5.25,6.09,4.47,8.68,6.24,9.24,9.45,No Muy Mala
1592,4.53,5.550000000000001,4.74,7.67,8.6,7.3,6.92,No Muy Mala
1593,7.72,9.35,8.79,8.92,8.61,6.43,6.69,Muy Buena
1594,5.02,5.56,7.7,7.21,8.37,8.13,4.24,No Muy Mala
1595,8.42,8.89,9.22,9.5,7.83,6.81,5.11,Muy Buena
1596,7.8,8.37,5.31,7.2,8.81,8.17,4.37,Buena
1597,3.2,3.5700000000000003,7.13,8.88,8.81,6.36,9.57,No Muy Mala
1598,4.47,4.47,3.72,8.69,7.64,5.52,5.42,Mala
1599,6.23,7.7,5.66,7.1,9.59,7.28,6.44,No Muy Buena
1600,4.29,4.89,9.66,8.74,9.69,7.06,8.26,No Muy Buena
1601,7.86,9.31,6.23,7.89,7.09,8.41,4.23,Buena
1602,7.1,7.76,8.96,9.11,6.39,8.05,7.98,Muy Buena
1603,8.62,9.08,9.18,9.73,9.08,8.95,4.86,Perfecta
1604,7.32,8.07,8.28,9.99,9.41,6.82,8.52,Muy Buena
1605,3.46,4.91,7.99,7.59,6.63,9.23,7.7,No Muy Mala
1606,5.95,7.54,4.44,9.15,9.9,8.02,8.62,No Muy Buena
1607,9.96,10.030000000000001,6.18,9.11,6.54,8.89,5.83,Muy Buena
1608,7.9,8.43,4.79,7.51,6.55,7.25,7.86,Buena
1609,7.01,7.91,4.26,9.54,9.48,5.61,8.74,Buena
1610,3.82,5.27,8.19,9.94,9.57,9.08,7.04,No Muy Buena
1611,7.56,7.8999999999999995,4.96,7.68,6.48,9.65,9.23,Buena
1612,6.37,6.85,7.77,8.51,7.35,7.85,5.11,Buena
1613,7.57,8.9,8.83,7.63,9.46,5.66,8.83,Muy Buena
1614,9.66,11.04,5.22,7.13,9.58,7.56,7.6,Muy Buena
1615,6.38,6.51,3.55,8.81,6.21,7.98,6.64,No Muy Mala
1616,3.33,4.37,6.41,7.92,8.16,5.99,5.97,Mala
1617,9.76,10.25,7.38,8.14,9.97,8.84,7.31,Perfecta
1618,6.6,8.24,3.96,8.74,9.3,6.35,9.32,No Muy Buena
1619,8.43,9.53,7.49,8.82,7.98,7.31,7.32,Muy Buena
1620,5.61,6.28,4.55,7.8,6.55,5.91,7.8,No Muy Mala
1621,4.38,5.41,6.92,8.18,7.12,5.95,7.57,No Muy Mala
1622,9.57,9.63,5.33,8.51,9.7,9.53,7.81,Muy Buena
1623,6.1,6.819999999999999,5.61,7.49,8.18,8.07,8.43,No Muy Buena
1624,3.68,4.2,4.26,9.93,8.87,7.99,6.65,Mala
1625,5.89,6.22,8.13,8.98,6.75,6.15,7.86,Buena
1626,5.54,6.58,6.26,9.98,7.77,6.47,6.39,No Muy Buena
1627,9.27,10.799999999999999,5.04,9.11,8.37,6.97,5.83,Muy Buena
1628,8.69,9.83,8.78,9.23,6.34,8.14,5.24,Perfecta
1629,7.98,9.57,9.42,7.8,6.79,8.34,7.89,Perfecta
1630,4.99,6.33,7.16,7.64,7.37,6.46,5.99,No Muy Buena
1631,6.12,7.3,3.22,8.79,9.06,8.82,6.87,No Muy Mala
1632,3.4,5.09,4.62,9.45,8.59,7.95,9.5,Mala
1633,8.92,10.0,4.89,7.75,7.13,6.87,5.2,Muy Buena
1634,9.69,10.899999999999999,8.52,8.83,9.29,7.17,5.75,Perfecta
1635,7.36,8.0,5.62,8.22,9.59,5.52,9.45,Buena
1636,5.02,5.319999999999999,8.86,9.16,8.52,9.69,5.13,No Muy Buena
1637,3.46,4.74,5.09,9.93,9.07,8.25,7.32,Mala
1638,9.6,10.09,5.25,8.59,8.27,6.71,7.86,Muy Buena
1639,6.48,6.61,6.61,9.67,9.75,8.24,8.75,Buena
1640,6.44,7.720000000000001,9.3,9.45,9.03,6.11,9.22,Muy Buena
1641,9.65,10.09,3.45,9.82,7.36,7.22,6.64,Muy Buena
1642,7.19,8.22,4.52,8.78,8.73,7.5,4.54,No Muy Buena
1643,3.46,4.91,7.79,7.29,9.08,7.9,9.25,No Muy Mala
1644,8.9,9.360000000000001,3.34,9.43,9.74,7.56,6.13,Buena
1645,9.58,10.19,4.27,9.69,6.75,9.46,8.7,Muy Buena
1646,4.42,4.71,4.43,7.97,8.01,5.73,7.67,Mala
1647,9.79,10.91,6.41,7.7,8.91,7.3,6.23,Perfecta
1648,5.35,6.35,4.05,7.48,6.47,7.3,5.52,No Muy Mala
1649,9.98,11.27,5.67,8.26,8.86,6.54,7.81,Perfecta
1650,3.5,4.91,6.6,9.03,8.82,7.93,9.19,No Muy Mala
1651,7.87,9.29,3.22,9.93,8.21,6.78,8.4,Buena
1652,4.83,6.02,4.63,8.97,7.5,7.46,7.96,No Muy Mala
1653,6.17,6.58,9.45,9.73,7.61,7.87,8.06,Muy Buena
1654,4.3,4.95,5.46,9.4,6.77,7.06,6.21,No Muy Mala
1655,5.87,7.07,7.44,8.92,7.61,9.46,4.84,Buena
1656,6.43,6.75,7.31,8.06,9.55,8.82,8.35,Buena
1657,3.21,3.86,4.66,7.89,7.48,6.43,5.15,Mala
1658,3.61,4.47,7.7,7.26,7.13,9.5,9.42,No Muy Mala
1659,6.79,7.75,7.23,8.72,9.57,5.98,5.69,Buena
1660,9.24,10.7,3.4,9.14,7.26,7.22,9.65,Muy Buena
1661,7.35,8.67,7.85,8.39,7.13,5.73,9.41,Muy Buena
1662,5.05,5.43,7.92,8.86,6.65,6.87,5.53,No Muy Buena
1663,5.21,5.31,7.16,9.01,6.41,8.46,5.35,No Muy Buena
1664,9.8,10.39,4.0,7.57,9.8,8.71,4.3,Muy Buena
1665,4.49,5.46,7.57,7.77,8.02,9.62,9.3,No Muy Buena
1666,9.98,11.58,6.58,7.62,8.51,9.64,4.41,Perfecta
1667,4.16,5.05,8.5,9.85,9.51,7.02,5.1,No Muy Buena
1668,6.07,6.82,5.32,7.17,6.62,8.53,4.94,No Muy Mala
1669,9.37,10.809999999999999,6.59,7.11,6.28,9.25,8.96,Muy Buena
1670,3.85,5.16,9.02,9.98,6.93,7.05,5.06,No Muy Buena
1671,7.11,7.3100000000000005,5.47,9.79,6.54,6.06,8.03,Buena
1672,6.81,7.39,9.55,7.35,8.49,5.51,5.21,Muy Buena
1673,6.78,7.61,8.15,7.81,9.83,9.43,4.73,Buena
1674,8.39,9.84,6.48,8.99,7.32,6.1,5.94,Muy Buena
1675,8.87,9.68,6.44,9.96,6.95,7.13,4.99,Muy Buena
1676,4.05,5.15,6.13,8.69,9.21,7.41,5.4,No Muy Mala
1677,8.79,9.11,3.82,7.19,8.14,5.54,7.1,Buena
1678,3.73,4.13,4.2,9.71,8.78,8.41,5.76,Mala
1679,4.51,4.56,7.8,8.78,9.47,7.42,7.7,No Muy Buena
1680,5.18,6.68,6.32,7.3,7.05,8.33,9.27,No Muy Buena
1681,5.28,6.11,8.44,7.72,6.98,7.38,9.08,Buena
1682,6.79,8.120000000000001,8.27,7.35,9.27,6.91,6.11,Buena
1683,6.54,7.98,8.26,9.56,6.65,7.35,9.17,Muy Buena
1684,7.76,8.2,8.28,7.11,9.95,7.45,9.54,Muy Buena
1685,8.52,9.7,9.23,7.58,7.26,5.79,5.68,Muy Buena
1686,6.5,8.120000000000001,8.35,9.57,9.17,5.86,9.25,Muy Buena
1687,8.4,8.450000000000001,7.58,8.06,9.87,7.59,5.27,Muy Buena
1688,8.89,8.950000000000001,3.85,9.4,9.83,8.08,5.9,Muy Buena
1689,6.74,8.35,6.76,7.39,7.15,8.41,7.34,Buena
1690,6.7,7.84,5.29,8.71,8.19,6.24,7.95,Buena
1691,7.23,8.77,3.5,7.78,7.88,9.09,4.72,No Muy Buena
1692,5.31,6.7299999999999995,6.23,8.97,8.57,7.26,4.39,No Muy Buena
1693,7.28,7.53,8.49,9.17,9.83,9.43,4.43,Muy Buena
1694,8.93,10.43,5.27,8.45,7.45,5.89,8.33,Muy Buena
1695,4.28,4.32,4.88,9.64,9.15,7.65,6.7,Mala
1696,5.22,5.99,4.3,9.51,6.8,7.3,4.51,No Muy Mala
1697,9.83,10.06,8.97,9.61,7.32,6.63,5.4,Perfecta
1698,9.23,9.38,6.19,9.47,8.73,8.98,9.21,Muy Buena
1699,6.49,7.93,4.37,9.85,8.25,6.94,5.33,No Muy Buena
1700,8.84,9.53,4.91,7.39,7.32,6.69,5.83,Buena
1701,3.66,4.3,6.34,8.27,9.98,6.55,5.26,Mala
1702,4.33,5.07,8.28,9.46,9.77,5.66,4.64,No Muy Buena
1703,5.82,6.08,9.08,7.89,7.9,5.59,8.74,Buena
1704,3.58,4.58,7.77,7.61,9.55,6.31,6.57,No Muy Mala
1705,8.93,10.42,3.36,8.7,8.01,7.54,6.64,Buena
1706,9.37,9.54,8.43,9.91,7.19,7.63,5.5,Perfecta
1707,6.15,6.390000000000001,7.2,8.97,7.99,8.78,4.26,No Muy Buena
1708,7.82,9.4,4.0,8.59,9.06,9.61,4.78,Buena
1709,7.03,8.49,4.03,8.86,8.56,8.33,8.17,Buena
1710,6.75,7.08,5.02,9.82,7.33,8.08,6.84,No Muy Buena
1711,7.02,7.609999999999999,3.49,8.85,8.54,5.57,6.81,No Muy Buena
1712,5.42,5.88,7.72,7.51,8.28,8.83,8.98,No Muy Buena
1713,8.2,8.41,6.06,8.52,8.2,6.21,9.43,Muy Buena
1714,4.65,6.2700000000000005,4.15,7.77,7.7,8.97,8.93,No Muy Mala
1715,5.87,6.75,7.7,9.39,9.43,6.14,7.14,Buena
1716,3.72,5.2,8.64,8.41,7.03,6.48,9.69,No Muy Buena
1717,7.44,8.63,7.94,7.81,8.34,7.33,7.65,Muy Buena
1718,3.44,3.92,3.27,8.89,6.32,6.59,8.01,Mala
1719,5.7,6.220000000000001,7.75,7.97,6.77,9.26,4.57,No Muy Buena
1720,4.35,5.14,8.84,8.72,7.35,6.37,6.31,No Muy Buena
1721,6.59,7.4799999999999995,8.81,7.71,6.46,6.08,4.63,Buena
1722,4.37,5.65,7.55,8.07,9.59,8.34,9.57,No Muy Buena
1723,9.52,10.26,4.55,9.86,8.27,7.06,5.53,Muy Buena
1724,4.3,5.89,3.51,8.74,8.63,8.72,5.76,Mala
1725,6.88,8.04,7.01,9.48,6.39,8.46,9.45,Muy Buena
1726,4.36,4.470000000000001,6.12,9.53,7.98,9.18,8.1,No Muy Mala
1727,5.44,5.49,7.81,9.95,8.32,7.71,8.35,Buena
1728,6.06,6.35,8.45,8.86,6.98,6.44,5.35,Buena
1729,5.9,6.59,6.29,8.34,8.02,7.8,5.71,No Muy Buena
1730,5.6,5.76,5.95,9.82,6.61,9.48,7.35,No Muy Buena
1731,4.38,5.66,6.86,7.12,7.82,8.64,8.66,No Muy Mala
1732,8.38,9.120000000000001,8.36,9.9,8.3,8.45,7.47,Perfecta
1733,6.08,6.48,6.21,7.97,9.15,8.7,6.07,No Muy Buena
1734,6.76,7.56,4.28,7.28,7.75,6.17,8.07,No Muy Buena
1735,7.32,8.26,7.32,9.79,9.25,7.67,6.02,Muy Buena
1736,4.79,5.63,5.61,8.17,6.56,7.05,9.03,No Muy Mala
1737,9.16,10.64,5.67,9.2,7.92,5.53,6.66,Muy Buena
1738,5.78,6.640000000000001,6.16,7.94,9.2,5.82,8.48,No Muy Buena
1739,5.51,6.27,8.12,7.93,7.85,7.13,8.17,Buena
1740,5.81,6.2299999999999995,6.61,9.34,6.7,5.58,5.27,No Muy Buena
1741,7.02,7.39,5.03,8.34,9.81,8.78,6.11,Buena
1742,6.03,6.94,7.45,9.69,9.53,7.24,8.98,Buena
1743,7.72,8.66,3.97,7.41,7.67,6.07,5.57,No Muy Buena
1744,6.78,8.18,9.19,8.29,7.9,6.54,5.91,Muy Buena
1745,4.71,5.39,4.91,8.06,6.46,7.33,5.05,Mala
1746,3.72,4.45,5.35,9.19,8.99,8.4,8.49,No Muy Mala
1747,3.62,5.13,6.31,9.24,9.43,6.53,5.06,No Muy Mala
1748,8.58,9.23,7.96,7.83,7.61,7.06,7.8,Muy Buena
1749,9.38,9.88,9.67,9.81,8.58,9.03,7.71,Perfecta
1750,6.71,8.16,6.76,8.44,8.0,7.54,5.9,Buena
1751,5.67,5.81,3.39,8.11,9.44,7.81,8.77,No Muy Mala
1752,6.31,7.75,9.38,9.79,9.32,6.29,4.83,Muy Buena
1753,7.5,8.26,5.74,8.72,8.61,6.66,6.58,Buena
1754,5.15,5.86,7.68,8.61,6.84,8.77,9.66,No Muy Buena
1755,6.15,6.220000000000001,8.9,8.04,8.05,6.54,6.38,Buena
1756,5.9,6.48,5.93,8.36,9.03,8.26,7.34,No Muy Buena
1757,9.23,9.88,6.62,9.64,8.72,5.81,6.38,Muy Buena
1758,4.41,5.68,4.38,7.62,9.98,6.01,5.02,Mala
1759,9.35,10.39,6.68,8.79,9.76,9.26,7.15,Perfecta
1760,9.53,9.549999999999999,7.11,8.11,6.29,8.48,5.6,Muy Buena
1761,8.49,9.82,7.74,7.51,7.63,5.63,8.19,Muy Buena
1762,3.72,4.86,3.33,8.71,9.97,9.48,7.5,Mala
1763,6.01,6.8,3.24,7.2,9.4,8.23,5.96,No Muy Mala
1764,4.09,5.609999999999999,4.21,8.3,7.25,8.32,7.33,Mala
1765,6.41,6.8,3.21,9.12,6.83,6.3,7.53,No Muy Mala
1766,6.76,8.379999999999999,8.62,8.62,6.37,9.24,6.43,Muy Buena
1767,6.45,7.69,3.44,8.26,6.26,8.99,4.78,No Muy Mala
1768,6.72,6.859999999999999,5.28,9.51,9.4,5.72,7.22,No Muy Buena
1769,6.52,7.38,8.03,8.58,8.25,8.68,7.09,Buena
1770,8.59,10.16,9.39,8.59,6.98,6.52,7.52,Perfecta
1771,8.8,9.55,9.3,8.51,9.82,6.68,7.84,Perfecta
1772,8.66,9.93,4.95,8.45,8.49,8.38,7.88,Muy Buena
1773,7.21,8.85,8.93,7.65,7.75,9.56,5.02,Muy Buena
1774,9.55,10.23,9.22,8.09,9.42,8.33,6.41,Perfecta
1775,8.4,8.82,6.67,9.25,7.09,8.05,7.92,Muy Buena
1776,4.58,4.63,5.21,9.89,8.72,7.7,6.67,No Muy Mala
1777,8.98,9.84,4.39,8.86,6.92,6.26,9.01,Muy Buena
1778,8.88,9.58,6.33,9.68,7.27,7.98,9.64,Muy Buena
1779,5.07,5.99,4.84,7.77,7.69,6.95,9.56,No Muy Mala
1780,7.38,7.63,5.07,8.09,6.23,7.76,9.24,Buena
1781,8.46,8.520000000000001,7.43,7.28,7.15,7.48,5.76,Muy Buena
1782,4.38,4.85,8.27,8.41,8.7,6.64,8.03,No Muy Buena
1783,6.01,6.83,3.4,8.76,8.26,5.68,5.62,No Muy Mala
1784,4.55,4.7299999999999995,4.99,7.8,8.89,8.98,4.87,Mala
1785,3.87,5.36,6.09,8.82,9.78,7.74,6.42,No Muy Mala
1786,8.72,8.75,5.89,7.28,6.58,6.29,4.54,Buena
1787,4.37,5.66,3.25,9.92,9.84,9.37,4.87,Mala
1788,6.58,6.76,9.59,8.56,8.84,9.68,9.1,Muy Buena
1789,5.87,7.29,4.85,8.27,9.92,7.19,4.66,No Muy Buena
1790,7.12,7.37,7.81,8.31,9.14,8.74,7.73,Muy Buena
1791,5.96,6.98,8.72,7.99,9.37,8.02,6.81,Buena
1792,4.11,5.0,8.97,9.37,6.8,8.25,5.36,No Muy Buena
1793,7.39,7.76,9.03,9.47,6.92,7.27,7.04,Muy Buena
1794,3.27,4.63,9.45,7.64,7.57,6.15,7.47,No Muy Mala
1795,8.02,9.299999999999999,6.65,7.63,6.3,6.13,4.2,Buena
1796,4.42,5.76,5.91,9.87,6.33,6.09,6.81,No Muy Mala
1797,9.26,9.969999999999999,3.7,8.13,9.05,6.92,4.55,Buena
1798,5.44,5.630000000000001,6.93,7.44,6.75,5.67,7.24,No Muy Buena
1799,9.89,10.39,4.5,8.87,7.97,6.21,7.99,Muy Buena
1800,6.02,6.199999999999999,7.13,7.77,7.22,7.91,5.3,No Muy Buena
1801,9.36,10.489999999999998,7.02,8.27,8.24,6.54,5.17,Muy Buena
1802,4.16,4.76,5.44,8.3,7.69,7.96,4.62,Mala
1803,5.2,6.16,6.88,8.27,7.85,7.86,5.64,No Muy Buena
1804,7.94,8.21,8.11,7.18,9.35,6.21,5.3,Muy Buena
1805,9.14,9.280000000000001,5.07,9.63,8.77,5.59,7.25,Muy Buena
1806,4.68,5.569999999999999,5.38,7.83,8.64,7.88,7.33,No Muy Mala
1807,7.62,7.73,7.64,7.85,7.29,5.93,4.56,Buena
1808,5.75,6.18,8.2,7.11,9.3,5.55,6.89,Buena
1809,6.05,6.17,7.62,9.78,9.84,6.5,7.13,Buena
1810,6.21,6.91,8.3,9.35,7.58,8.31,7.62,Buena
1811,8.22,8.58,7.59,9.99,6.99,8.89,6.98,Muy Buena
1812,5.02,5.779999999999999,7.57,8.35,9.16,8.77,5.94,No Muy Buena
1813,9.44,10.219999999999999,8.06,8.32,8.43,8.58,7.51,Perfecta
1814,9.69,10.32,7.94,8.18,8.79,8.81,4.72,Perfecta
1815,9.47,10.56,7.47,8.21,7.19,7.58,7.96,Perfecta
1816,3.52,4.13,3.74,7.67,6.33,8.27,5.22,Mala
1817,8.05,8.32,9.26,7.74,7.82,6.13,4.96,Muy Buena
1818,9.9,10.790000000000001,6.52,8.17,7.98,9.6,6.62,Perfecta
1819,6.3,7.2,6.56,8.86,6.46,7.65,8.96,Buena
1820,6.71,6.78,4.33,8.24,8.06,9.16,6.43,No Muy Buena
1821,9.33,10.22,4.91,9.29,8.36,5.83,9.29,Muy Buena
1822,5.75,5.94,5.01,8.11,9.86,6.02,8.56,No Muy Buena
1823,3.52,5.140000000000001,5.42,8.0,9.74,9.58,4.62,Mala
1824,4.77,5.1,3.87,7.79,8.78,6.43,6.6,Mala
1825,9.69,11.16,9.32,8.0,9.04,8.64,5.09,Perfecta
1826,6.42,7.09,4.24,7.61,8.97,6.69,8.95,No Muy Buena
1827,6.38,8.06,5.89,9.98,7.55,6.33,7.16,Buena
1828,6.75,7.55,9.64,9.53,8.72,8.39,9.51,Muy Buena
1829,3.77,4.7,4.91,9.76,6.29,6.58,7.29,Mala
1830,4.17,4.37,6.03,9.89,9.11,6.15,7.45,No Muy Mala
1831,5.57,6.29,3.85,9.23,6.82,8.45,6.81,No Muy Mala
1832,6.85,6.9399999999999995,3.74,7.35,8.02,8.48,5.74,No Muy Mala
1833,7.16,7.93,9.55,7.86,9.74,6.46,7.63,Muy Buena
1834,6.39,7.6499999999999995,3.23,7.46,7.75,6.79,7.62,No Muy Mala
1835,5.37,6.49,5.72,9.22,8.12,7.01,7.66,No Muy Buena
1836,3.21,3.91,4.91,9.77,6.65,6.64,7.3,Mala
1837,6.18,7.41,4.51,7.9,9.21,6.18,6.81,No Muy Buena
1838,9.97,10.430000000000001,7.24,7.94,8.84,6.05,5.07,Perfecta
1839,7.78,8.11,5.86,7.47,8.28,8.91,6.72,Buena
1840,3.87,4.34,9.17,9.66,7.59,5.6,8.66,No Muy Buena
1841,5.89,7.2299999999999995,6.49,8.7,8.9,6.95,8.66,Buena
1842,4.95,5.75,6.32,8.25,6.96,6.99,4.93,No Muy Mala
1843,5.39,6.41,8.36,7.74,6.87,9.55,6.36,No Muy Buena
1844,7.19,8.47,5.08,8.72,7.1,8.92,5.1,Buena
1845,7.03,7.4,6.33,9.63,6.87,6.36,9.01,Buena
